timestamp,time_rel_lead,vehicle_speed_mph_lead,eng_speed_rpm_lead,pedal_per_lead,gap_m_lead,latitude_deg_lead,longitude_deg_lead,axle_torque_ch_0_V_lead,axle_torque_ch_1_V_lead,time_rel_following,vehicle_speed_mph_following,eng_speed_rpm_following,pedal_per_following,gap_m_following,latitude_deg_following,longitude_deg_following,axle_torque_ch_0_V_following,axle_torque_ch_1_V_following,gps_dist_car1_car2
2019-08-13 16:16:26,303.89999999999134,0.0,657.5,0.0,,41.704072499999995,-87.97541,-2.2114231383962033,-2.208879177165654,254.89999999999407,0.0,699.25,0.0,655.35,41.70408166666667,-87.9755755,1.2179247176884385,0.8677767327956827,13.812719464621122
2019-08-13 16:16:27,304.6999999999913,0.0,646.0,0.0,,41.70407083333333,-87.97540933333332,-2.2212656921951566,-2.218449623719062,255.69999999999402,0.0,707.75,0.0,655.345,41.704077833333336,-87.97557216666668,1.4120369340634353,1.0453016350367397,13.575424730951287
2019-08-13 16:16:28,305.49999999999125,0.0,646.5,0.0,,41.704069333333344,-87.975408,-1.41761867885245,-1.423044722742925,256.49999999999403,0.227188841343752,704.25,0.0,495.55750000000006,41.70407566666667,-87.97557016666669,1.4273785129551833,1.0719046283906208,13.515971917168692
2019-08-13 16:16:29,306.2999999999912,0.0,646.0,0.0,,41.70406783333333,-87.97540783333334,0.6928467277048912,0.6701925919366478,257.299999999994,0.8955512275875006,693.75,0.0,495.51250000000005,41.704075333333336,-87.97556958333334,1.5405886186014686,1.1484599182742383,13.488720581409613
2019-08-13 16:16:30,307.09999999999116,0.0,646.0,0.0,,41.704066999999995,-87.975408,2.8197520811891446,2.7811788665054333,258.09999999999394,1.2108971065125012,696.75,0.0,335.51750000000004,41.704075,-87.975569,1.5156337546589203,1.1424826380212472,13.42997530725563
2019-08-13 16:16:31,307.7999999999911,0.0,652.0,0.0,,41.70407133333333,-87.97540716666668,1.1222818743399694,1.0969324277489796,258.7999999999939,0.6964535421250001,696.0833333333334,0.0,228.48666666666668,41.70407566666667,-87.97556883333333,1.278162830308817,1.0633716230952996,13.464642654347148
2019-08-13 16:16:32,308.4999999999911,0.0,646.5,0.0,,41.7040795,-87.97540516666666,0.8691408258288721,0.8451599659758358,259.4999999999938,0.3266082317437504,702.75,0.0,14.94,41.704075333333336,-87.97556783333332,1.022471187416304,0.9496868369021831,13.547177204787626
2019-08-13 16:16:33,309.29999999999103,0.0,679.5,4.4750000000000005,,41.70408883333333,-87.97540649999999,3.0474076294864796,3.005574763213372,260.2999999999938,0.06912754488750003,708.75,0.0,14.815000000000001,41.704071500000005,-87.9755645,0.5936539376834844,0.7402434830011044,13.291015382127423
2019-08-13 16:16:34,310.0999999999909,0.97582306476765,933.0,9.025,,41.704101,-87.97541433333332,1.0178884931219365,0.9932845237776199,261.0999999999937,0.0,716.75,0.0,14.712499999999999,41.704064333333335,-87.9755595,0.45464482383962607,0.5271625179382682,12.750545731934958
2019-08-13 16:16:35,310.8999999999909,2.289219232640588,678.5,2.8750000000000004,,41.704117833333335,-87.97542666666666,2.095705292729908,2.0629864090805494,261.89999999999367,0.010873995825000041,713.75,0.0,495.1625,41.70405466666666,-87.9755525,0.30988251751361534,0.29717376913373295,12.606166436336732
2019-08-13 16:16:36,311.69999999999084,2.624589574877325,643.5,2.875,,41.7041375,-87.97544466666666,1.3311209650924867,1.3038724031398305,262.6999999999937,1.0225439645437517,701.75,0.0,655.33,41.704043166666665,-87.975544,0.1722677275772003,0.05093905853434989,13.346623124588623
2019-08-13 16:16:37,312.3999999999908,3.1749126652034003,1007.3333333333334,10.333333333333332,,41.704159333333344,-87.97546650000001,2.525758450199792,2.4899959369853604,263.4999999999936,2.071496204662501,698.75,0.0,655.3375000000001,41.70403083333333,-87.9755335,0.16779721670805883,0.04999371335055912,15.322983781957644
2019-08-13 16:16:38,313.09999999999076,4.646173361989088,916.0,4.925000000000001,,41.704182,-87.97549666666669,2.4038417917291373,2.368805971237525,264.29999999999353,2.872288325775001,713.75,0.0,655.345,41.70402274999999,-87.97551891666666,0.35639719519320356,0.19237538830464473,17.78419362047138
2019-08-13 16:16:39,313.89999999999077,5.215036356292124,1054.5,7.4750000000000005,,41.70420716666667,-87.97553416666666,1.6377761702106364,1.608783867743623,264.99999999999346,3.4310045874500013,730.0833333333334,0.0,655.3466666666667,41.704014666666666,-87.97550433333332,0.6007398767883813,0.387294802563847,21.52421321673756
2019-08-13 16:16:40,314.69999999999067,6.613789507821374,1210.5,6.5,,41.704236,-87.97557783333332,2.285376118640852,2.251198482539039,265.6999999999935,3.6342447475125024,737.75,0.0,655.35,41.7040135,-87.9754895,0.6996988569367386,0.4579362635704456,25.783033249317914
2019-08-13 16:16:41,315.4999999999906,7.742153762736111,1443.0,9.25,,41.70426466666667,-87.97563133333334,1.6627303367496644,1.6334916886698192,266.49999999999346,3.5616219896812518,725.25,0.0,655.34,41.704014666666666,-87.9754765,1.233905629431756,0.842188158275385,30.61178719498329
2019-08-13 16:16:42,316.2999999999906,9.497203484753324,1711.5,10.2,,41.70429033333333,-87.97569399999999,-0.29149318254778334,-0.3065250952366477,267.2999999999934,3.2171493362250008,704.25,0.0,655.3475,41.70401716666667,-87.97546966666668,-0.32444008490012494,-0.2768427179191349,35.62523331991735
2019-08-13 16:16:43,316.99999999999056,10.5864687342513,1874.0,10.2,,41.70432383333333,-87.975764,0.22078788634244126,0.2019089031682233,268.0999999999934,2.741800375875001,691.75,0.0,498.15000000000003,41.704018222222224,-87.97547344444446,-1.4260306677039623,-1.1288332576511313,41.67759210777249
2019-08-13 16:16:44,317.6999999999905,11.588174239224413,1717.0,10.2,,41.704345333333336,-87.97582283333334,1.3757795604539569,1.3485189227359662,268.8999999999934,2.380628371687501,692.25,0.0,21.2575,41.704019277777775,-87.97547722222222,-0.9748126727069756,-1.017637532396475,46.24902275501723
2019-08-13 16:16:45,318.4999999999905,13.010607070090575,1322.0,8.799999999999999,,41.70437266666666,-87.97589233333332,1.5781540914971992,1.549574780204639,269.59999999999326,1.723787242925001,692.0833333333334,0.0,16.12666666666667,41.70402033333333,-87.975481,-0.6660912076864043,-0.9311701737676049,51.995426374155066
2019-08-13 16:16:46,319.2999999999904,13.761748526266123,1054.5,3.0,,41.70439616666666,-87.9759775,0.6172057437492187,0.5946651201751229,270.2999999999932,0.24544162005000025,700.75,0.0,15.527499999999998,41.70402366666666,-87.9754915,-0.7788194041480893,-1.084030160758848,57.86201713656757
2019-08-13 16:16:47,320.0999999999904,13.760647145831847,1134.0,5.7,,41.704419666666666,-87.97606266666666,1.162874156987673,1.136503905700374,271.0999999999932,0.30602531107500036,694.75,0.0,15.549999999999999,41.704026166666665,-87.97550066666666,-1.0493110135543249,-1.4540408358768762,64.01744740140546
